sales_id,customer_id,product_id,order_date_key,payment_method_id,store_id,location_id,order_status,quantity_sold,discount_applied
S2192,CUST1669,PROD149,D339,PM1,STORE14,LOC40,Cancelled,1,14.43
S2193,CUST1050,PROD138,D166,PM2,STORE28,LOC33,Cancelled,1,19.44
S2194,CUST1918,PROD111,D338,PM4,STORE30,LOC45,Cancelled,1,3.65
S2195,CUST1684,PROD113,D209,PM2,STORE14,LOC10,Returned,2,9.5
S2196,CUST1918,PROD115,D220,PM2,STORE12,LOC4,Returned,2,18.42
S2197,CUST1669,PROD137,D311,PM3,STORE1,LOC48,Returned,1,11.06
S2198,CUST1921,PROD142,D241,PM2,STORE30,LOC27,Pending,4,7.04
S2199,CUST1988,PROD143,D121,PM5,STORE25,LOC3,Returned,1,18.23
S2200,CUST1783,PROD190,D245,PM5,STORE13,LOC37,Pending,1,14.03
S2201,CUST1422,PROD157,D74,PM2,STORE13,LOC3,Returned,2,24.22
S2202,CUST1364,PROD149,D217,PM5,STORE9,LOC45,Returned,3,4.52
S2203,CUST1852,PROD105,D162,PM2,STORE22,LOC45,Returned,2,24.56
S2204,CUST1136,PROD186,D335,PM4,STORE3,LOC35,Cancelled,1,5.38
S2205,CUST1447,PROD122,D344,PM1,STORE22,LOC9,Returned,4,25.61
S2206,CUST1940,PROD188,D139,PM3,STORE14,LOC12,Pending,1,1.61
S2207,CUST1420,PROD135,D326,PM3,STORE2,LOC1,Completed,3,26.2
S2208,CUST1081,PROD139,D360,PM3,STORE19,LOC45,Pending,3,12.42
S2209,CUST1638,PROD167,D51,PM1,STORE14,LOC4,Cancelled,2,7.03
S2210,CUST1898,PROD122,D352,PM5,STORE28,LOC8,Pending,4,10.29
S2211,CUST1159,PROD182,D140,PM2,STORE20,LOC28,Cancelled,4,27.24
S2212,CUST1031,PROD197,D164,PM5,STORE6,LOC21,Cancelled,3,9.52
S2213,CUST1699,PROD115,D353,PM3,STORE21,LOC13,Pending,1,12.11
S2214,CUST1632,PROD163,D213,PM2,STORE7,LOC42,Completed,1,3.76
S2215,CUST1368,PROD108,D115,PM3,STORE24,LOC20,Pending,2,1.81
S2216,CUST1743,PROD165,D153,PM2,STORE14,LOC27,Pending,3,19.36
S2217,CUST1163,PROD143,D221,PM1,STORE14,LOC37,Completed,3,20.66
S2218,CUST1325,PROD102,D158,PM4,STORE20,LOC7,Pending,4,20.36
S2219,CUST1322,PROD110,D266,PM1,STORE16,LOC19,Pending,2,18.86
S2220,CUST1851,PROD124,D252,PM5,STORE5,LOC14,Completed,4,17.62
S2221,CUST1402,PROD178,D226,PM3,STORE19,LOC28,Pending,3,7.12
S2222,CUST1644,PROD154,D139,PM1,STORE24,LOC17,Pending,2,29.63
S2223,CUST1047,PROD144,D17,PM4,STORE26,LOC24,Pending,4,18.87
S2224,CUST1824,PROD110,D82,PM3,STORE11,LOC32,Completed,1,21.64
S2225,CUST1700,PROD153,D347,PM4,STORE26,LOC41,Cancelled,2,14.46
S2226,CUST1366,PROD187,D54,PM5,STORE30,LOC19,Completed,3,15.03
S2227,CUST1457,PROD164,D148,PM3,STORE28,LOC19,Completed,3,24.57
S2228,CUST1870,PROD173,D356,PM1,STORE11,LOC21,Returned,1,2.44
S2229,CUST1063,PROD191,D274,PM4,STORE1,LOC7,Completed,2,27.46
S2230,CUST1138,PROD171,D206,PM2,STORE25,LOC27,Completed,2,11.82
S2231,CUST1991,PROD126,D10,PM4,STORE15,LOC49,Pending,2,0.66
S2232,CUST1272,PROD122,D76,PM5,STORE27,LOC42,Returned,2,5.66
S2233,CUST1659,PROD194,D46,PM2,STORE30,LOC29,Cancelled,2,1.61
S2234,CUST1235,PROD160,D173,PM4,STORE6,LOC11,Returned,4,23.89
S2235,CUST1221,PROD127,D49,PM3,STORE22,LOC6,Pending,2,0.94
S2236,CUST1655,PROD151,D189,PM5,STORE1,LOC15,Pending,3,17.65
S2237,CUST1824,PROD166,D217,PM2,STORE23,LOC48,Returned,1,2.46
S2238,CUST1131,PROD162,D227,PM5,STORE18,LOC10,Cancelled,1,22.77
S2239,CUST1211,PROD139,D329,PM4,STORE8,LOC35,Completed,4,24.29
S2240,CUST1487,PROD108,D158,PM3,STORE5,LOC26,Pending,2,8.78
S2241,CUST1361,PROD142,D88,PM2,STORE1,LOC46,Returned,4,3.86
S2242,CUST1034,PROD102,D11,PM1,STORE30,LOC7,Returned,1,10.16
S2243,CUST1975,PROD166,D332,PM2,STORE29,LOC45,Completed,4,7.53
S2244,CUST1470,PROD186,D56,PM3,STORE11,LOC40,Returned,4,29.04
S2245,CUST1165,PROD199,D44,PM3,STORE20,LOC41,Pending,1,27.29
S2246,CUST1660,PROD103,D347,PM2,STORE2,LOC41,Pending,3,11.79
S2247,CUST1212,PROD127,D354,PM3,STORE4,LOC16,Cancelled,1,17.48
S2248,CUST1141,PROD109,D322,PM5,STORE17,LOC23,Returned,1,11.63
S2249,CUST1841,PROD117,D245,PM4,STORE11,LOC17,Returned,3,17.37
S2250,CUST1797,PROD105,D264,PM5,STORE8,LOC27,Cancelled,2,2.84
S2251,CUST1176,PROD102,D48,PM3,STORE22,LOC18,Cancelled,4,29.79
S2252,CUST1876,PROD122,D218,PM1,STORE2,LOC40,Cancelled,1,27.68
S2253,CUST1122,PROD139,D4,PM1,STORE6,LOC48,Cancelled,2,9.04
S2254,CUST1725,PROD132,D104,PM1,STORE9,LOC34,Returned,3,1.58
S2255,CUST1069,PROD124,D302,PM5,STORE1,LOC39,Pending,1,20.59
S2256,CUST1467,PROD127,D213,PM3,STORE3,LOC23,Returned,1,29.03
S2257,CUST1169,PROD163,D256,PM1,STORE9,LOC18,Pending,1,21.61
S2258,CUST1790,PROD174,D242,PM1,STORE11,LOC32,Completed,3,1.25
S2259,CUST1750,PROD102,D320,PM5,STORE13,LOC1,Cancelled,4,18.41
S2260,CUST1787,PROD154,D212,PM5,STORE27,LOC36,Pending,3,6.1
S2261,CUST1498,PROD154,D264,PM5,STORE15,LOC42,Completed,1,9.64
S2262,CUST1784,PROD120,D153,PM4,STORE30,LOC44,Returned,1,21.92
S2263,CUST1127,PROD178,D93,PM5,STORE5,LOC49,Returned,2,1.98
S2264,CUST1076,PROD199,D123,PM1,STORE4,LOC13,Pending,2,0.74
S2265,CUST1298,PROD103,D157,PM1,STORE12,LOC26,Completed,3,10.2
S2266,CUST1416,PROD144,D81,PM5,STORE3,LOC5,Returned,2,26.24
S2267,CUST1250,PROD141,D296,PM1,STORE24,LOC14,Completed,2,27.09
S2268,CUST1983,PROD146,D209,PM3,STORE1,LOC41,Pending,2,8.29
S2269,CUST1229,PROD157,D286,PM4,STORE22,LOC39,Returned,4,5.76
S2270,CUST1751,PROD192,D63,PM1,STORE15,LOC42,Completed,4,21.76
S2271,CUST1242,PROD162,D104,PM1,STORE27,LOC49,Returned,4,5.43
S2272,CUST1354,PROD169,D213,PM3,STORE13,LOC15,Pending,1,9.23
S2273,CUST1425,PROD123,D130,PM5,STORE27,LOC42,Completed,1,10.55
S2274,CUST1225,PROD127,D334,PM1,STORE2,LOC34,Returned,2,28.11
S2275,CUST1426,PROD180,D141,PM3,STORE12,LOC22,Pending,1,5.4
S2276,CUST1725,PROD132,D166,PM1,STORE11,LOC11,Pending,1,25.2
S2277,CUST1351,PROD186,D94,PM5,STORE28,LOC27,Returned,2,0.35
S2278,CUST1271,PROD142,D181,PM2,STORE30,LOC43,Pending,2,7.17
S2279,CUST1287,PROD104,D151,PM3,STORE20,LOC16,Pending,3,16.96
S2280,CUST1299,PROD152,D152,PM2,STORE10,LOC24,Completed,4,21.24
S2281,CUST1374,PROD183,D258,PM3,STORE16,LOC33,Cancelled,2,16.01
S2282,CUST1675,PROD197,D92,PM1,STORE11,LOC11,Pending,1,26.51
S2283,CUST1989,PROD181,D173,PM1,STORE24,LOC23,Pending,1,21.23
S2284,CUST1134,PROD137,D53,PM5,STORE3,LOC45,Pending,3,19.44
S2285,CUST1452,PROD158,D318,PM5,STORE4,LOC31,Pending,2,6.62
S2286,CUST1320,PROD100,D85,PM3,STORE26,LOC38,Returned,2,19.76
S2287,CUST1687,PROD161,D91,PM5,STORE6,LOC32,Pending,4,5.29
S2288,CUST1176,PROD118,D357,PM4,STORE23,LOC8,Completed,4,5.34
S2289,CUST1678,PROD174,D144,PM3,STORE2,LOC14,Returned,4,16.23
S2290,CUST1123,PROD116,D101,PM4,STORE3,LOC42,Cancelled,4,17.5
S2291,CUST1339,PROD140,D339,PM3,STORE22,LOC7,Completed,3,18.17
S2292,CUST1613,PROD186,D157,PM3,STORE6,LOC40,Cancelled,3,20.32
S2293,CUST1109,PROD101,D271,PM3,STORE9,LOC10,Pending,4,27.9
S2294,CUST1732,PROD150,D338,PM2,STORE17,LOC25,Pending,4,20.35
S2295,CUST1649,PROD193,D18,PM2,STORE22,LOC36,Pending,2,7.44
S2296,CUST1711,PROD120,D253,PM5,STORE26,LOC17,Pending,1,20.03
S2297,CUST1746,PROD124,D111,PM1,STORE25,LOC1,Cancelled,1,5.34
S2298,CUST1062,PROD136,D126,PM5,STORE26,LOC21,Cancelled,3,27.37
S2299,CUST1220,PROD136,D135,PM4,STORE15,LOC12,Pending,1,17.89
S2300,CUST1807,PROD154,D258,PM3,STORE13,LOC46,Pending,3,0.36
S2301,CUST1294,PROD112,D32,PM2,STORE26,LOC40,Cancelled,2,27.89
S2302,CUST1445,PROD136,D299,PM3,STORE28,LOC49,Cancelled,3,23.03
S2303,CUST1363,PROD125,D277,PM3,STORE15,LOC7,Cancelled,2,0.06
S2304,CUST1037,PROD101,D218,PM1,STORE2,LOC5,Returned,4,3.09
S2305,CUST1236,PROD162,D167,PM2,STORE7,LOC47,Completed,1,18.47
S2306,CUST1323,PROD186,D318,PM2,STORE4,LOC43,Returned,4,3.68
S2307,CUST1935,PROD174,D113,PM2,STORE23,LOC15,Returned,3,3.27
S2308,CUST1869,PROD165,D74,PM4,STORE14,LOC34,Returned,1,18.46
S2309,CUST1990,PROD105,D303,PM4,STORE15,LOC22,Pending,2,20.47
S2310,CUST1783,PROD157,D47,PM1,STORE17,LOC19,Pending,3,3.67
S2311,CUST1126,PROD147,D229,PM4,STORE4,LOC40,Returned,1,21.0
S2312,CUST1003,PROD173,D252,PM4,STORE30,LOC25,Cancelled,2,18.65
S2313,CUST1524,PROD153,D80,PM1,STORE2,LOC17,Pending,4,9.37
S2314,CUST1896,PROD162,D186,PM1,STORE1,LOC46,Completed,2,14.66
S2315,CUST1499,PROD171,D253,PM4,STORE10,LOC43,Cancelled,4,15.89
S2316,CUST1117,PROD148,D327,PM2,STORE22,LOC44,Cancelled,3,21.42
S2317,CUST1277,PROD112,D125,PM3,STORE10,LOC32,Cancelled,3,21.97
S2318,CUST1361,PROD104,D198,PM2,STORE26,LOC42,Returned,3,16.23
S2319,CUST1257,PROD186,D364,PM3,STORE16,LOC23,Completed,1,19.17
S2320,CUST1280,PROD185,D114,PM5,STORE27,LOC6,Pending,2,8.31
S2321,CUST1983,PROD193,D57,PM3,STORE13,LOC4,Returned,4,7.03
S2322,CUST1837,PROD133,D281,PM3,STORE25,LOC1,Returned,4,8.41
S2323,CUST1826,PROD103,D155,PM3,STORE13,LOC34,Completed,4,10.97
S2324,CUST1084,PROD173,D228,PM1,STORE5,LOC46,Pending,3,23.89
S2325,CUST1659,PROD188,D141,PM5,STORE27,LOC29,Pending,4,3.4
S2326,CUST1311,PROD173,D342,PM3,STORE11,LOC4,Returned,2,8.74
S2327,CUST1901,PROD133,D181,PM3,STORE3,LOC37,Completed,4,18.56
S2328,CUST1383,PROD116,D284,PM4,STORE2,LOC27,Pending,3,3.5
S2329,CUST1370,PROD192,D110,PM5,STORE13,LOC47,Completed,3,6.76
S2330,CUST1652,PROD189,D135,PM4,STORE22,LOC41,Cancelled,4,22.01
S2331,CUST1598,PROD100,D103,PM4,STORE4,LOC48,Pending,4,5.34
S2332,CUST1397,PROD136,D82,PM4,STORE26,LOC13,Returned,4,7.6
S2333,CUST1131,PROD107,D234,PM4,STORE16,LOC3,Returned,4,0.84
S2334,CUST1062,PROD124,D106,PM4,STORE10,LOC37,Completed,3,4.86
S2335,CUST1373,PROD171,D213,PM2,STORE18,LOC6,Pending,4,5.48
S2336,CUST1684,PROD177,D23,PM2,STORE13,LOC10,Returned,4,14.86
S2337,CUST1133,PROD145,D202,PM5,STORE12,LOC23,Cancelled,4,28.55
S2338,CUST1938,PROD178,D33,PM5,STORE18,LOC31,Pending,4,28.03
S2339,CUST1246,PROD182,D294,PM4,STORE1,LOC15,Pending,4,0.76
S2340,CUST1983,PROD194,D286,PM3,STORE8,LOC17,Pending,2,12.35
S2341,CUST1059,PROD146,D178,PM2,STORE28,LOC29,Pending,1,26.05
S2342,CUST1284,PROD111,D93,PM1,STORE12,LOC39,Completed,4,15.32
S2343,CUST1213,PROD161,D114,PM2,STORE18,LOC33,Completed,4,8.82
S2344,CUST1033,PROD183,D37,PM2,STORE25,LOC27,Pending,4,24.63
S2345,CUST1460,PROD120,D98,PM5,STORE30,LOC40,Cancelled,1,18.77
S2346,CUST1752,PROD176,D224,PM3,STORE4,LOC2,Returned,3,29.59
S2347,CUST1115,PROD162,D85,PM2,STORE19,LOC45,Completed,2,24.75
S2348,CUST1452,PROD130,D362,PM1,STORE10,LOC28,Pending,1,9.16
S2349,CUST1116,PROD171,D296,PM3,STORE27,LOC4,Pending,3,0.37
S2350,CUST1024,PROD154,D278,PM4,STORE27,LOC39,Completed,3,19.22
S2351,CUST1191,PROD180,D288,PM4,STORE9,LOC43,Completed,3,28.43
S2352,CUST1990,PROD125,D37,PM2,STORE8,LOC13,Cancelled,4,17.58
S2353,CUST1100,PROD110,D20,PM2,STORE26,LOC48,Returned,3,5.94
S2354,CUST1659,PROD141,D305,PM5,STORE27,LOC6,Returned,1,18.58
S2355,CUST1804,PROD107,D249,PM5,STORE14,LOC16,Returned,4,20.22
S2356,CUST1215,PROD103,D155,PM2,STORE12,LOC4,Cancelled,4,13.25
S2357,CUST1722,PROD194,D285,PM5,STORE1,LOC22,Pending,4,24.69
S2358,CUST1185,PROD128,D245,PM2,STORE1,LOC25,Cancelled,4,20.54
S2359,CUST1806,PROD103,D68,PM3,STORE30,LOC33,Cancelled,1,11.44
S2360,CUST1211,PROD163,D105,PM2,STORE23,LOC30,Pending,2,24.73
S2361,CUST1353,PROD196,D47,PM3,STORE11,LOC31,Pending,4,16.75
S2362,CUST1151,PROD178,D337,PM2,STORE9,LOC44,Returned,1,12.87
S2363,CUST1316,PROD186,D279,PM5,STORE23,LOC21,Completed,1,11.4
S2364,CUST1582,PROD170,D224,PM2,STORE18,LOC9,Completed,3,10.01
S2365,CUST1907,PROD100,D280,PM2,STORE25,LOC49,Pending,4,12.13
S2366,CUST1395,PROD104,D248,PM1,STORE24,LOC38,Completed,4,12.22
S2367,CUST1575,PROD186,D183,PM3,STORE16,LOC42,Cancelled,1,0.56
S2368,CUST1281,PROD170,D7,PM5,STORE11,LOC44,Cancelled,2,2.25
S2369,CUST1371,PROD142,D37,PM5,STORE8,LOC46,Pending,1,20.04
S2370,CUST1666,PROD197,D365,PM3,STORE4,LOC28,Returned,1,4.46
S2371,CUST1375,PROD106,D34,PM4,STORE21,LOC38,Completed,3,3.43
S2372,CUST1406,PROD141,D303,PM5,STORE27,LOC32,Cancelled,4,9.62
S2373,CUST1316,PROD168,D60,PM1,STORE2,LOC23,Completed,3,19.4
S2374,CUST1679,PROD113,D99,PM3,STORE13,LOC42,Returned,2,12.44
S2375,CUST1946,PROD167,D128,PM1,STORE5,LOC23,Completed,1,27.41
S2376,CUST1755,PROD164,D354,PM3,STORE16,LOC50,Cancelled,1,3.11
S2377,CUST1126,PROD149,D339,PM5,STORE27,LOC4,Pending,4,3.52
S2378,CUST1612,PROD169,D122,PM5,STORE16,LOC6,Pending,1,10.83
S2379,CUST1415,PROD112,D156,PM3,STORE26,LOC24,Completed,3,25.14
S2380,CUST1691,PROD111,D346,PM3,STORE24,LOC49,Completed,4,13.75
S2381,CUST1210,PROD162,D83,PM5,STORE10,LOC19,Pending,4,17.21
S2382,CUST1850,PROD134,D71,PM2,STORE24,LOC41,Pending,3,24.26
S2383,CUST1494,PROD165,D183,PM5,STORE23,LOC36,Cancelled,1,16.94
S2384,CUST1943,PROD138,D285,PM5,STORE16,LOC37,Completed,1,29.95
S2385,CUST1835,PROD163,D144,PM1,STORE29,LOC5,Completed,4,29.66
S2386,CUST1645,PROD156,D269,PM4,STORE17,LOC40,Cancelled,3,17.28
S2387,CUST1300,PROD139,D72,PM1,STORE25,LOC37,Pending,2,17.29
S2388,CUST1155,PROD160,D49,PM5,STORE9,LOC41,Returned,3,5.17
S2389,CUST1352,PROD131,D232,PM2,STORE30,LOC49,Cancelled,4,25.82
S2390,CUST1921,PROD152,D22,PM5,STORE20,LOC21,Pending,2,0.48
S2391,CUST1315,PROD166,D122,PM4,STORE16,LOC15,Completed,3,6.93
S2392,CUST1901,PROD169,D96,PM1,STORE10,LOC33,Pending,1,9.79
S2393,CUST1135,PROD152,D275,PM3,STORE7,LOC33,Completed,1,1.57
S2394,CUST1000,PROD104,D356,PM5,STORE4,LOC32,Returned,2,7.27
S2395,CUST1008,PROD153,D299,PM4,STORE8,LOC45,Returned,3,28.75
S2396,CUST1412,PROD162,D51,PM1,STORE20,LOC21,Completed,3,28.4
S2397,CUST1593,PROD139,D71,PM5,STORE3,LOC32,Pending,1,15.92
S2398,CUST1015,PROD170,D200,PM5,STORE4,LOC15,Returned,1,28.35
S2399,CUST1151,PROD128,D110,PM1,STORE5,LOC18,Completed,3,20.05
S2400,CUST1530,PROD147,D201,PM2,STORE30,LOC40,Completed,2,0.57
S2401,CUST1472,PROD168,D8,PM4,STORE22,LOC29,Pending,1,5.63
S2402,CUST1753,PROD172,D78,PM2,STORE29,LOC43,Returned,1,21.45
S2403,CUST1943,PROD199,D324,PM2,STORE20,LOC50,Completed,3,20.15
S2404,CUST1443,PROD131,D50,PM2,STORE8,LOC39,Pending,3,3.32
S2405,CUST1462,PROD106,D149,PM2,STORE22,LOC18,Pending,3,5.52
S2406,CUST1909,PROD133,D323,PM3,STORE24,LOC27,Completed,3,29.09
S2407,CUST1082,PROD168,D344,PM4,STORE26,LOC20,Pending,3,17.98
S2408,CUST1789,PROD120,D46,PM2,STORE18,LOC27,Pending,4,3.31
S2409,CUST1497,PROD183,D139,PM3,STORE29,LOC1,Completed,3,12.89
S2410,CUST1130,PROD199,D210,PM4,STORE5,LOC14,Returned,4,24.85
S2411,CUST1161,PROD164,D33,PM5,STORE18,LOC9,Returned,3,19.24
S2412,CUST1623,PROD188,D173,PM2,STORE26,LOC49,Returned,1,13.32
S2413,CUST1180,PROD125,D79,PM1,STORE24,LOC28,Pending,2,1.71
S2414,CUST1141,PROD142,D263,PM4,STORE19,LOC27,Completed,3,12.22
S2415,CUST1715,PROD107,D285,PM1,STORE29,LOC45,Completed,3,20.12
S2416,CUST1406,PROD191,D99,PM4,STORE26,LOC17,Completed,2,22.85
S2417,CUST1091,PROD181,D147,PM4,STORE20,LOC44,Completed,3,25.48
S2418,CUST1395,PROD112,D151,PM1,STORE28,LOC15,Completed,3,14.88
S2419,CUST1427,PROD153,D168,PM4,STORE25,LOC39,Returned,2,15.15
S2420,CUST1580,PROD127,D317,PM5,STORE27,LOC50,Returned,2,0.8
S2421,CUST1885,PROD149,D45,PM2,STORE4,LOC23,Completed,3,9.01
S2422,CUST1740,PROD125,D162,PM4,STORE29,LOC4,Pending,2,24.03
S2423,CUST1099,PROD132,D113,PM3,STORE1,LOC32,Pending,4,6.47
S2424,CUST1159,PROD103,D145,PM4,STORE28,LOC45,Completed,1,12.43
S2425,CUST1852,PROD175,D314,PM3,STORE13,LOC16,Completed,1,15.97
S2426,CUST1926,PROD171,D304,PM4,STORE14,LOC20,Completed,4,23.94
S2427,CUST1295,PROD170,D155,PM4,STORE19,LOC27,Returned,2,10.38
S2428,CUST1295,PROD196,D317,PM5,STORE17,LOC3,Pending,1,26.37
S2429,CUST1509,PROD137,D183,PM2,STORE15,LOC32,Cancelled,1,23.8
S2430,CUST1053,PROD134,D174,PM5,STORE1,LOC9,Returned,3,13.97
S2431,CUST1424,PROD140,D15,PM5,STORE29,LOC16,Pending,4,26.93
S2432,CUST1110,PROD182,D174,PM2,STORE11,LOC30,Pending,2,21.33
S2433,CUST1177,PROD119,D345,PM2,STORE2,LOC15,Pending,4,9.89
S2434,CUST1991,PROD124,D40,PM5,STORE5,LOC20,Completed,1,7.17
S2435,CUST1152,PROD156,D311,PM2,STORE24,LOC17,Cancelled,2,29.4
S2436,CUST1642,PROD122,D86,PM1,STORE14,LOC8,Pending,1,9.4
S2437,CUST1537,PROD109,D359,PM1,STORE29,LOC9,Returned,2,22.07
S2438,CUST1679,PROD179,D246,PM2,STORE23,LOC30,Returned,4,15.01
S2439,CUST1704,PROD194,D37,PM3,STORE28,LOC42,Cancelled,1,5.4
S2440,CUST1897,PROD168,D155,PM1,STORE6,LOC5,Pending,4,15.25
S2441,CUST1657,PROD123,D259,PM1,STORE21,LOC16,Completed,1,12.49
S2442,CUST1700,PROD199,D267,PM2,STORE21,LOC7,Pending,3,28.47
S2443,CUST1619,PROD163,D195,PM2,STORE26,LOC7,Returned,1,6.02
S2444,CUST1289,PROD171,D141,PM4,STORE19,LOC12,Cancelled,4,7.08
S2445,CUST1522,PROD110,D260,PM1,STORE20,LOC16,Completed,1,17.28
S2446,CUST1089,PROD193,D27,PM1,STORE14,LOC9,Pending,3,29.43
S2447,CUST1526,PROD192,D78,PM1,STORE30,LOC46,Cancelled,3,26.83
S2448,CUST1023,PROD159,D32,PM2,STORE23,LOC3,Pending,4,11.34
S2449,CUST1731,PROD156,D147,PM3,STORE30,LOC36,Completed,1,7.4
S2450,CUST1550,PROD185,D235,PM4,STORE24,LOC16,Completed,4,12.17
S2451,CUST1041,PROD129,D226,PM5,STORE27,LOC12,Cancelled,2,19.4
S2452,CUST1302,PROD183,D364,PM1,STORE29,LOC41,Completed,2,8.82
S2453,CUST1931,PROD177,D239,PM5,STORE19,LOC14,Returned,2,23.06
S2454,CUST1396,PROD152,D49,PM3,STORE9,LOC23,Pending,2,15.52
S2455,CUST1070,PROD125,D328,PM5,STORE19,LOC33,Cancelled,3,12.12
S2456,CUST1175,PROD101,D245,PM2,STORE1,LOC1,Completed,4,19.43
S2457,CUST1844,PROD142,D108,PM5,STORE23,LOC38,Cancelled,1,1.59
S2458,CUST1035,PROD132,D4,PM2,STORE4,LOC18,Pending,1,23.98
S2459,CUST1210,PROD168,D288,PM5,STORE13,LOC34,Pending,2,1.07
S2460,CUST1039,PROD149,D196,PM2,STORE13,LOC1,Cancelled,1,20.86
S2461,CUST1211,PROD191,D224,PM1,STORE27,LOC47,Returned,4,23.07
S2462,CUST1133,PROD183,D84,PM1,STORE25,LOC41,Pending,3,1.64
S2463,CUST1550,PROD169,D196,PM2,STORE3,LOC12,Completed,2,1.33
S2464,CUST1491,PROD184,D215,PM5,STORE22,LOC26,Pending,3,23.33
S2465,CUST1305,PROD198,D218,PM1,STORE3,LOC20,Cancelled,4,10.45
S2466,CUST1582,PROD118,D171,PM3,STORE20,LOC49,Cancelled,3,22.72
S2467,CUST1338,PROD172,D215,PM5,STORE28,LOC3,Returned,2,17.46
S2468,CUST1128,PROD199,D280,PM2,STORE21,LOC8,Completed,3,4.77
S2469,CUST1060,PROD172,D153,PM3,STORE27,LOC30,Completed,4,24.54
S2470,CUST1531,PROD115,D325,PM2,STORE30,LOC39,Pending,3,7.68
S2471,CUST1094,PROD151,D208,PM2,STORE23,LOC23,Cancelled,4,10.36
S2472,CUST1945,PROD168,D297,PM4,STORE21,LOC31,Pending,1,7.14
S2473,CUST1124,PROD175,D310,PM4,STORE20,LOC15,Returned,1,0.82
S2474,CUST1879,PROD122,D69,PM5,STORE29,LOC42,Completed,2,21.67
S2475,CUST1915,PROD126,D151,PM5,STORE8,LOC22,Completed,3,15.79
S2476,CUST1144,PROD164,D178,PM1,STORE19,LOC18,Pending,2,12.73
S2477,CUST1730,PROD110,D69,PM4,STORE26,LOC1,Returned,2,0.22
S2478,CUST1957,PROD188,D41,PM1,STORE30,LOC39,Completed,3,14.34
S2479,CUST1124,PROD147,D334,PM5,STORE14,LOC8,Pending,2,7.03
S2480,CUST1371,PROD176,D25,PM3,STORE5,LOC41,Cancelled,2,17.46
S2481,CUST1779,PROD123,D236,PM3,STORE26,LOC10,Pending,4,29.28
S2482,CUST1554,PROD150,D302,PM5,STORE23,LOC6,Returned,4,21.85
S2483,CUST1109,PROD165,D257,PM2,STORE3,LOC17,Cancelled,4,6.67
S2484,CUST1475,PROD165,D212,PM4,STORE4,LOC17,Cancelled,1,16.08
S2485,CUST1717,PROD138,D297,PM4,STORE28,LOC19,Cancelled,4,4.22
S2486,CUST1123,PROD133,D54,PM2,STORE12,LOC22,Returned,4,12.16
S2487,CUST1377,PROD133,D28,PM2,STORE15,LOC9,Cancelled,3,4.96
S2488,CUST1300,PROD141,D17,PM1,STORE17,LOC10,Pending,1,7.09
S2489,CUST1490,PROD168,D100,PM2,STORE13,LOC20,Pending,1,23.74
S2490,CUST1004,PROD141,D38,PM4,STORE30,LOC26,Completed,4,13.74
S2491,CUST1465,PROD114,D296,PM1,STORE3,LOC37,Cancelled,4,14.15
S2492,CUST1148,PROD156,D82,PM2,STORE21,LOC16,Completed,1,11.08
S2493,CUST1345,PROD109,D172,PM5,STORE6,LOC47,Pending,1,11.19
S2494,CUST1416,PROD169,D244,PM3,STORE17,LOC17,Completed,4,8.71
S2495,CUST1203,PROD150,D192,PM2,STORE12,LOC47,Pending,2,7.97
S2496,CUST1302,PROD156,D100,PM2,STORE24,LOC26,Returned,1,27.64
S2497,CUST1886,PROD182,D328,PM2,STORE30,LOC30,Completed,4,29.48
S2498,CUST1213,PROD123,D195,PM1,STORE7,LOC30,Returned,3,13.8
S2499,CUST1860,PROD121,D173,PM3,STORE20,LOC21,Completed,1,13.57
S2500,CUST1158,PROD135,D289,PM2,STORE18,LOC19,Cancelled,1,8.07
S2501,CUST1349,PROD192,D83,PM2,STORE15,LOC47,Pending,4,20.37
S2502,CUST1403,PROD151,D239,PM2,STORE19,LOC2,Returned,2,26.27
S2503,CUST1640,PROD155,D62,PM2,STORE2,LOC6,Pending,3,21.53
S2504,CUST1269,PROD170,D144,PM4,STORE12,LOC43,Returned,3,10.82
S2505,CUST1422,PROD191,D322,PM4,STORE25,LOC43,Cancelled,1,3.39
S2506,CUST1380,PROD115,D80,PM3,STORE19,LOC28,Completed,2,6.24
S2507,CUST1326,PROD158,D215,PM2,STORE14,LOC28,Pending,4,2.7
S2508,CUST1970,PROD183,D271,PM1,STORE6,LOC40,Completed,2,16.78
S2509,CUST1620,PROD144,D329,PM4,STORE28,LOC46,Returned,4,28.58
S2510,CUST1169,PROD136,D4,PM1,STORE12,LOC4,Completed,2,10.69
S2511,CUST1787,PROD139,D261,PM4,STORE4,LOC34,Returned,4,9.56
S2512,CUST1470,PROD193,D217,PM4,STORE19,LOC12,Returned,4,17.39
S2513,CUST1188,PROD155,D24,PM5,STORE4,LOC26,Completed,4,3.31
S2514,CUST1803,PROD197,D245,PM1,STORE4,LOC38,Returned,2,12.66
S2515,CUST1181,PROD128,D168,PM1,STORE25,LOC22,Pending,1,9.72
S2516,CUST1833,PROD141,D166,PM4,STORE11,LOC30,Pending,4,22.0
S2517,CUST1378,PROD173,D22,PM3,STORE13,LOC10,Pending,4,22.45
S2518,CUST1716,PROD193,D257,PM4,STORE22,LOC8,Cancelled,4,21.33
S2519,CUST1924,PROD137,D355,PM3,STORE20,LOC9,Completed,4,14.36
S2520,CUST1932,PROD104,D168,PM5,STORE8,LOC13,Cancelled,4,25.69
