transaction_id,product_id,warehouse_id,supplier_id,date_id,transaction_type,quantity
3338,14,18,22,138,ADJUSTMENT,417
3339,10,22,8,194,IN,190
3340,69,24,14,171,OUT,77
3341,19,13,10,345,OUT,423
3342,17,4,15,9,OUT,138
3343,6,11,25,189,IN,206
3344,11,1,27,94,ADJUSTMENT,428
3345,93,3,3,239,IN,337
3346,46,8,4,134,ADJUSTMENT,255
3347,55,24,16,71,ADJUSTMENT,270
3348,32,22,25,155,OUT,449
3349,34,4,13,248,ADJUSTMENT,342
3350,84,13,30,5,ADJUSTMENT,473
3351,1,14,16,306,ADJUSTMENT,140
3352,82,20,3,208,OUT,419
3353,86,22,21,172,IN,461
3354,62,15,13,217,OUT,377
3355,75,2,8,288,ADJUSTMENT,334
3356,79,21,19,128,ADJUSTMENT,27
3357,81,10,22,119,OUT,437
3358,23,5,4,59,OUT,421
3359,78,9,1,77,ADJUSTMENT,463
3360,88,14,1,18,ADJUSTMENT,144
3361,18,7,8,158,ADJUSTMENT,224
3362,67,22,12,184,OUT,349
3363,61,3,20,59,OUT,126
3364,58,11,12,36,IN,132
3365,71,13,30,272,ADJUSTMENT,75
3366,18,24,26,195,IN,158
3367,76,21,24,234,OUT,51
3368,90,14,1,119,ADJUSTMENT,466
3369,56,11,27,338,ADJUSTMENT,282
3370,43,3,20,31,IN,234
3371,49,22,10,136,ADJUSTMENT,222
3372,63,3,21,331,OUT,406
3373,2,10,22,195,IN,273
3374,88,23,4,36,IN,93
3375,8,8,29,254,IN,60
3376,18,3,4,316,IN,472
3377,20,8,24,341,ADJUSTMENT,399
3378,57,15,11,310,OUT,29
3379,20,24,3,193,IN,217
3380,7,16,20,50,OUT,118
3381,15,16,4,198,OUT,138
3382,39,6,25,355,OUT,150
3383,58,5,30,170,IN,276
3384,18,12,11,187,IN,462
3385,89,19,2,101,ADJUSTMENT,269
3386,36,21,29,270,IN,206
3387,2,14,6,293,IN,417
3388,89,21,13,192,OUT,29
3389,69,24,11,325,OUT,319
3390,55,7,29,365,OUT,415
3391,67,11,10,10,ADJUSTMENT,121
3392,92,14,28,12,IN,129
3393,9,6,2,213,IN,94
3394,60,4,3,240,ADJUSTMENT,346
3395,2,17,10,136,IN,346
3396,86,7,3,188,IN,229
3397,67,12,21,198,OUT,73
3398,31,3,28,139,OUT,12
3399,89,9,2,199,IN,153
3400,34,9,13,279,ADJUSTMENT,189
3401,3,12,12,218,IN,307
3402,27,15,16,31,IN,4
3403,75,4,6,328,ADJUSTMENT,112
3404,19,10,18,256,IN,70
3405,37,24,9,61,OUT,414
3406,53,25,28,41,OUT,378
3407,38,9,14,256,OUT,408
3408,94,13,5,148,OUT,89
3409,9,14,14,77,IN,414
3410,26,1,23,45,ADJUSTMENT,243
3411,83,17,12,132,OUT,73
3412,41,7,8,344,IN,427
3413,88,9,13,69,ADJUSTMENT,460
3414,13,12,28,285,ADJUSTMENT,317
3415,70,25,10,79,ADJUSTMENT,256
3416,20,11,7,340,ADJUSTMENT,493
3417,97,2,8,78,IN,26
3418,92,5,27,207,ADJUSTMENT,59
3419,46,18,23,68,IN,8
3420,90,20,17,321,OUT,147
3421,95,24,23,316,OUT,161
3422,20,4,9,95,IN,196
3423,56,21,30,277,IN,12
3424,16,14,29,273,ADJUSTMENT,200
3425,94,6,14,331,ADJUSTMENT,313
3426,29,25,19,108,IN,174
3427,85,10,25,311,ADJUSTMENT,197
3428,87,20,10,121,IN,288
3429,54,1,30,179,ADJUSTMENT,377
3430,51,10,9,273,IN,189
3431,86,7,6,146,IN,197
3432,7,2,3,251,ADJUSTMENT,130
3433,64,4,6,264,IN,389
3434,14,16,14,318,IN,182
3435,41,12,8,203,OUT,343
3436,64,4,29,90,IN,197
3437,1,15,15,127,ADJUSTMENT,316
3438,82,2,7,2,OUT,401
3439,8,20,12,168,ADJUSTMENT,230
3440,51,10,1,76,OUT,369
3441,76,20,19,146,ADJUSTMENT,266
3442,6,22,25,106,OUT,6
3443,18,7,13,313,ADJUSTMENT,251
3444,41,5,18,302,IN,213
3445,69,9,16,64,IN,400
3446,5,19,28,47,ADJUSTMENT,223
3447,80,1,12,101,OUT,40
3448,66,13,2,7,OUT,41
3449,99,21,18,255,IN,97
3450,18,21,1,14,IN,228
3451,37,17,29,233,IN,456
3452,3,20,20,17,OUT,467
3453,97,2,21,113,OUT,258
3454,42,3,20,24,IN,248
3455,85,25,16,264,IN,410
3456,28,16,11,225,OUT,390
3457,44,20,21,28,OUT,403
3458,15,3,7,7,OUT,86
3459,34,25,25,305,ADJUSTMENT,371
3460,69,9,23,112,IN,99
3461,60,5,13,111,IN,484
3462,87,25,15,105,OUT,167
3463,33,18,2,341,OUT,136
3464,51,15,18,115,ADJUSTMENT,61
3465,46,5,16,310,OUT,1
3466,97,1,29,87,OUT,219
3467,71,19,14,102,ADJUSTMENT,176
3468,60,17,16,211,ADJUSTMENT,52
3469,52,12,21,124,IN,332
3470,22,24,28,201,IN,229
3471,15,16,14,269,ADJUSTMENT,189
3472,50,17,4,211,OUT,28
3473,51,8,8,208,IN,206
3474,72,11,3,176,IN,195
3475,80,6,19,335,OUT,440
3476,1,22,20,326,OUT,313
3477,29,20,11,245,OUT,275
3478,34,15,30,124,OUT,404
3479,53,9,19,283,ADJUSTMENT,221
3480,3,16,1,337,ADJUSTMENT,229
3481,48,5,13,8,OUT,440
3482,91,2,17,228,IN,34
3483,20,7,9,295,OUT,436
3484,65,12,3,148,IN,179
3485,7,11,5,332,IN,367
3486,76,17,26,349,ADJUSTMENT,204
3487,20,8,7,152,ADJUSTMENT,236
3488,89,1,18,255,IN,437
3489,43,12,17,150,IN,459
3490,57,6,7,50,OUT,157
3491,83,17,25,64,OUT,303
3492,45,22,13,225,OUT,134
3493,72,10,6,355,IN,397
3494,7,3,13,71,OUT,99
3495,47,13,24,316,IN,437
3496,98,8,1,209,OUT,332
3497,1,21,3,272,IN,5
3498,60,17,23,8,ADJUSTMENT,34
3499,74,5,20,295,ADJUSTMENT,156
3500,82,22,14,149,IN,375
3501,100,7,6,352,ADJUSTMENT,76
3502,73,3,29,247,IN,437
3503,55,6,13,275,ADJUSTMENT,22
3504,40,14,5,247,ADJUSTMENT,499
3505,3,9,6,102,ADJUSTMENT,213
3506,100,23,13,125,ADJUSTMENT,379
3507,11,17,23,222,OUT,402
3508,43,9,26,242,OUT,76
3509,45,13,4,16,OUT,127
3510,8,16,4,92,ADJUSTMENT,282
3511,92,11,30,50,ADJUSTMENT,24
3512,39,5,15,103,ADJUSTMENT,482
3513,43,17,11,48,OUT,395
3514,33,16,21,201,ADJUSTMENT,375
3515,29,23,22,58,ADJUSTMENT,266
3516,70,5,30,308,OUT,357
3517,18,19,12,196,OUT,56
3518,46,10,27,194,IN,246
3519,8,12,20,21,OUT,335
3520,4,19,18,267,ADJUSTMENT,138
3521,45,21,18,100,ADJUSTMENT,74
3522,15,7,10,150,IN,315
3523,53,6,5,30,ADJUSTMENT,318
3524,67,13,1,274,OUT,37
3525,95,21,24,198,OUT,442
3526,64,19,18,72,ADJUSTMENT,211
3527,61,20,26,31,IN,266
3528,78,16,18,13,ADJUSTMENT,337
3529,56,11,22,298,ADJUSTMENT,83
3530,22,10,7,301,ADJUSTMENT,251
3531,73,15,25,14,ADJUSTMENT,321
3532,22,7,25,69,OUT,349
3533,44,2,26,166,ADJUSTMENT,335
3534,55,25,21,291,OUT,354
3535,43,18,2,273,ADJUSTMENT,17
3536,20,25,23,39,OUT,355
3537,21,16,16,319,IN,90
3538,85,4,27,82,OUT,336
3539,9,10,13,229,IN,132
3540,9,5,13,341,IN,208
3541,72,22,25,131,ADJUSTMENT,111
3542,79,11,10,361,OUT,75
3543,79,16,1,95,OUT,89
3544,22,9,30,102,ADJUSTMENT,204
3545,91,17,17,182,ADJUSTMENT,443
3546,44,12,25,164,ADJUSTMENT,72
3547,55,14,18,20,IN,313
3548,35,15,16,192,ADJUSTMENT,192
3549,80,5,19,84,ADJUSTMENT,444
3550,27,5,16,348,OUT,268
3551,30,4,18,250,IN,46
3552,97,23,21,156,IN,215
3553,79,8,17,118,ADJUSTMENT,268
3554,61,22,16,113,ADJUSTMENT,448
3555,98,24,27,74,OUT,362
3556,5,22,10,92,ADJUSTMENT,243
3557,12,5,24,90,OUT,156
3558,35,19,28,308,ADJUSTMENT,420
3559,50,12,24,147,IN,391
3560,5,7,1,102,IN,138
3561,3,24,19,72,IN,283
3562,28,6,9,186,ADJUSTMENT,494
3563,22,24,5,14,ADJUSTMENT,78
3564,31,19,22,314,OUT,186
3565,73,25,22,132,IN,457
3566,27,6,24,49,OUT,142
3567,7,1,24,278,ADJUSTMENT,285
3568,21,1,30,188,OUT,6
3569,36,5,12,116,ADJUSTMENT,30
3570,57,16,16,350,IN,275
3571,77,15,20,244,ADJUSTMENT,426
3572,16,10,12,183,IN,456
3573,98,19,21,110,OUT,129
3574,15,7,11,75,OUT,185
3575,41,16,21,7,ADJUSTMENT,389
3576,76,5,2,54,ADJUSTMENT,314
3577,32,14,27,332,OUT,493
3578,51,16,10,92,IN,66
3579,100,8,25,35,IN,318
3580,19,17,11,25,ADJUSTMENT,419
3581,45,8,9,4,IN,49
3582,76,13,24,209,OUT,263
3583,60,3,17,79,OUT,71
3584,4,8,1,295,ADJUSTMENT,301
3585,13,5,3,99,ADJUSTMENT,232
3586,31,11,20,218,IN,435
3587,95,4,26,237,OUT,97
3588,71,3,24,282,OUT,464
3589,76,18,24,42,IN,412
3590,79,5,16,153,ADJUSTMENT,486
3591,88,13,21,215,ADJUSTMENT,132
3592,48,24,15,269,ADJUSTMENT,394
3593,72,19,19,282,ADJUSTMENT,441
3594,1,10,1,197,ADJUSTMENT,417
3595,62,24,25,142,ADJUSTMENT,385
3596,75,25,30,5,ADJUSTMENT,356
3597,24,25,2,288,ADJUSTMENT,274
3598,39,9,18,328,IN,167
3599,66,24,9,173,OUT,283
3600,59,6,24,169,OUT,192
3601,86,22,13,275,OUT,350
3602,97,6,19,9,ADJUSTMENT,11
3603,17,22,8,229,ADJUSTMENT,152
3604,64,18,18,86,ADJUSTMENT,19
3605,84,21,21,107,ADJUSTMENT,193
3606,45,9,18,326,IN,189
3607,2,5,8,6,ADJUSTMENT,152
3608,51,1,19,87,OUT,19
3609,68,9,26,3,ADJUSTMENT,288
3610,1,19,21,281,ADJUSTMENT,310
3611,80,19,23,42,IN,148
3612,94,15,5,260,IN,316
3613,99,21,3,344,OUT,37
3614,13,5,19,129,ADJUSTMENT,347
3615,76,18,21,201,ADJUSTMENT,95
3616,39,6,20,125,IN,448
3617,11,9,3,134,OUT,257
3618,59,19,30,235,OUT,200
3619,64,21,11,19,IN,453
3620,1,2,3,162,IN,246
3621,63,22,30,221,ADJUSTMENT,152
3622,86,19,14,32,OUT,170
3623,16,6,10,301,OUT,181
3624,53,3,29,351,IN,230
3625,52,21,4,285,IN,214
3626,3,16,24,69,IN,391
3627,9,5,16,31,OUT,65
3628,26,23,30,273,IN,21
3629,11,20,24,304,OUT,38
3630,51,20,27,180,IN,463
3631,45,5,5,319,OUT,271
3632,29,9,19,137,IN,494
3633,22,25,14,246,OUT,291
3634,91,10,29,120,ADJUSTMENT,441
3635,28,20,21,101,ADJUSTMENT,439
3636,49,14,18,67,OUT,372
3637,61,21,9,131,ADJUSTMENT,453
3638,40,7,29,88,ADJUSTMENT,224
3639,15,23,17,5,ADJUSTMENT,27
3640,67,1,15,63,OUT,316
3641,85,15,24,243,OUT,94
3642,88,3,12,28,ADJUSTMENT,391
3643,63,6,29,120,OUT,124
3644,96,11,18,192,ADJUSTMENT,4
3645,61,17,18,116,OUT,123
3646,68,17,25,101,OUT,376
3647,47,25,2,353,ADJUSTMENT,59
3648,39,13,10,118,OUT,112
3649,49,14,9,107,ADJUSTMENT,12
3650,20,15,24,147,OUT,460
3651,94,20,27,319,IN,387
3652,71,17,6,35,IN,462
3653,41,24,5,301,ADJUSTMENT,18
3654,93,8,22,81,IN,441
3655,56,11,1,192,OUT,285
3656,28,19,9,24,ADJUSTMENT,65
3657,10,9,24,180,OUT,53
3658,76,21,7,30,IN,45
3659,69,22,1,84,ADJUSTMENT,53
3660,28,20,8,169,ADJUSTMENT,39
3661,73,13,8,219,ADJUSTMENT,67
3662,3,7,1,298,IN,461
3663,7,3,3,318,ADJUSTMENT,13
3664,20,23,24,138,IN,70
3665,65,3,3,283,OUT,486
3666,81,25,4,11,OUT,221
3667,22,2,28,299,IN,22
3668,61,2,8,165,ADJUSTMENT,154
3669,29,23,24,145,IN,173
3670,35,14,10,196,ADJUSTMENT,287
3671,91,23,27,270,OUT,103
3672,88,13,22,98,IN,381
3673,59,22,7,9,ADJUSTMENT,431
3674,61,19,25,89,OUT,286
3675,15,7,27,22,IN,357
3676,8,20,21,76,IN,438
3677,36,8,19,287,OUT,279
3678,39,11,28,130,ADJUSTMENT,268
3679,36,12,8,272,OUT,38
3680,24,2,29,166,IN,491
3681,25,21,7,57,ADJUSTMENT,3
3682,85,1,12,246,IN,237
3683,67,11,6,268,IN,358
3684,70,9,20,39,OUT,34
3685,44,20,1,33,OUT,354
3686,74,14,21,249,OUT,182
3687,71,14,6,352,OUT,342
3688,45,9,6,215,OUT,274
3689,62,16,4,62,OUT,322
3690,30,1,20,294,IN,284
3691,59,8,3,5,IN,145
3692,80,23,28,48,IN,407
3693,80,6,2,82,ADJUSTMENT,181
3694,89,21,6,239,OUT,168
3695,90,5,19,177,IN,356
3696,22,15,8,322,OUT,259
3697,85,2,16,325,OUT,166
3698,75,19,16,202,IN,2
3699,91,1,2,334,IN,4
3700,75,17,8,302,ADJUSTMENT,164
3701,48,4,9,143,OUT,367
3702,47,18,20,216,IN,166
3703,61,2,21,200,IN,104
3704,25,19,17,165,ADJUSTMENT,227
3705,98,16,21,187,OUT,117
3706,82,7,8,310,IN,499
3707,20,15,14,173,IN,466
3708,53,3,8,184,OUT,80
3709,15,5,10,324,OUT,272
3710,14,15,12,28,ADJUSTMENT,106
3711,74,8,29,212,OUT,36
3712,63,19,26,239,ADJUSTMENT,146
3713,66,3,23,294,OUT,3
3714,23,1,21,179,OUT,58
3715,60,15,16,17,OUT,7
3716,4,23,16,152,OUT,280
3717,15,20,14,63,ADJUSTMENT,29
3718,49,4,27,342,ADJUSTMENT,363
3719,44,17,7,88,IN,233
3720,15,19,8,106,IN,287
3721,29,6,15,69,ADJUSTMENT,392
3722,97,24,8,70,ADJUSTMENT,200
3723,53,5,23,221,OUT,66
3724,7,14,30,194,OUT,339
3725,82,14,18,349,ADJUSTMENT,137
3726,22,23,27,247,OUT,220
3727,89,5,1,4,IN,452
3728,4,22,30,274,ADJUSTMENT,441
3729,58,14,23,154,OUT,259
3730,69,12,21,84,IN,11
3731,12,14,23,348,ADJUSTMENT,397
3732,59,1,16,194,ADJUSTMENT,422
3733,86,19,26,293,ADJUSTMENT,444
3734,41,6,9,338,OUT,316
3735,23,15,17,295,OUT,83
3736,58,9,9,52,IN,139
3737,68,20,22,214,OUT,362
3738,27,18,22,89,OUT,453
3739,66,4,20,228,ADJUSTMENT,291
3740,40,14,11,43,IN,199
3741,36,16,24,264,ADJUSTMENT,201
3742,19,5,3,63,OUT,486
3743,8,22,14,50,ADJUSTMENT,280
3744,26,25,2,91,OUT,365
3745,79,9,6,57,ADJUSTMENT,250
3746,70,1,25,53,IN,194
3747,16,5,29,54,IN,255
3748,44,1,19,128,ADJUSTMENT,37
3749,47,18,10,313,IN,180
3750,61,2,14,24,ADJUSTMENT,324
3751,24,19,2,359,ADJUSTMENT,100
3752,6,24,26,82,ADJUSTMENT,54
3753,79,8,25,305,OUT,474
3754,67,17,29,245,ADJUSTMENT,120
3755,27,11,4,30,ADJUSTMENT,105
3756,62,10,27,68,IN,251
3757,68,21,19,62,ADJUSTMENT,155
3758,7,6,2,129,ADJUSTMENT,356
3759,90,15,15,235,IN,262
3760,7,1,18,208,IN,119
3761,66,14,30,92,ADJUSTMENT,377
3762,43,21,22,356,ADJUSTMENT,228
3763,56,3,16,171,ADJUSTMENT,326
3764,92,13,7,132,IN,90
3765,93,2,9,68,ADJUSTMENT,430
3766,54,11,15,212,ADJUSTMENT,362
3767,48,21,14,29,IN,203
3768,42,9,7,262,OUT,24
3769,65,7,19,5,ADJUSTMENT,317
3770,18,5,23,66,IN,349
3771,19,4,24,358,IN,120
3772,45,14,9,303,ADJUSTMENT,303
3773,20,5,9,105,ADJUSTMENT,156
3774,30,19,24,29,IN,124
3775,94,19,29,172,IN,270
3776,7,25,12,206,OUT,248
3777,86,22,25,21,IN,346
3778,23,7,21,297,IN,266
3779,99,7,3,360,ADJUSTMENT,69
3780,15,16,27,182,ADJUSTMENT,490
3781,35,7,3,139,OUT,106
3782,74,4,8,160,IN,135
3783,24,24,3,81,ADJUSTMENT,476
3784,67,19,8,153,ADJUSTMENT,96
3785,49,10,16,261,OUT,231
3786,45,19,28,265,OUT,412
3787,16,12,3,16,ADJUSTMENT,89
3788,54,16,27,333,IN,284
3789,28,4,16,74,OUT,85
3790,90,16,8,50,IN,286
3791,72,6,4,240,OUT,178
3792,98,18,12,104,OUT,163
3793,54,25,10,52,IN,109
3794,90,12,5,119,OUT,422
3795,71,4,26,227,IN,43
3796,36,10,18,310,ADJUSTMENT,150
3797,57,12,21,263,OUT,298
3798,52,1,21,295,OUT,448
3799,31,15,6,164,OUT,208
3800,30,7,30,207,IN,352
3801,39,2,10,63,IN,218
3802,23,15,7,317,IN,432
3803,52,20,22,363,ADJUSTMENT,228
3804,16,25,13,351,IN,422
3805,90,3,1,118,OUT,48
3806,21,1,9,243,IN,221
3807,13,4,8,200,IN,409
3808,90,8,26,362,OUT,72
3809,73,10,14,23,IN,97
3810,70,4,2,122,IN,103
3811,60,22,13,346,OUT,249
3812,22,10,23,356,OUT,402
3813,20,6,12,229,ADJUSTMENT,426
3814,88,17,11,306,IN,162
3815,89,23,24,361,IN,455
3816,97,5,11,322,ADJUSTMENT,65
3817,42,11,4,224,OUT,446
3818,60,21,20,286,IN,442
3819,83,23,12,321,IN,186
3820,39,25,1,294,ADJUSTMENT,165
3821,8,11,18,230,IN,223
3822,12,25,19,346,OUT,452
3823,61,7,13,164,OUT,97
3824,28,3,15,170,IN,288
3825,95,5,20,37,OUT,130
3826,43,9,18,60,IN,184
3827,16,13,3,293,OUT,427
3828,30,2,3,151,OUT,419
3829,47,7,26,75,OUT,376
3830,54,12,9,196,OUT,197
3831,70,7,4,61,IN,461
3832,45,1,29,110,IN,365
3833,57,5,3,117,IN,277
3834,25,12,22,17,IN,331
3835,56,8,21,275,ADJUSTMENT,19
3836,83,17,15,229,ADJUSTMENT,125
3837,61,18,10,179,IN,204
3838,30,11,22,104,OUT,390
3839,42,4,30,191,ADJUSTMENT,54
3840,37,15,7,269,ADJUSTMENT,344
3841,23,18,14,186,OUT,461
3842,92,14,29,193,IN,276
3843,26,17,1,328,OUT,483
3844,2,15,16,231,IN,282
3845,68,1,28,37,OUT,301
3846,84,18,21,113,OUT,445
3847,39,14,14,110,ADJUSTMENT,262
3848,40,16,28,307,OUT,205
3849,36,10,18,84,IN,73
3850,22,3,24,169,OUT,270
3851,71,14,21,309,IN,451
3852,24,18,27,18,OUT,16
3853,17,13,14,220,ADJUSTMENT,12
3854,31,25,1,106,IN,307
3855,89,14,11,297,IN,293
3856,36,25,11,96,OUT,356
3857,5,5,11,60,ADJUSTMENT,438
3858,84,12,6,253,ADJUSTMENT,71
3859,42,4,13,31,ADJUSTMENT,347
3860,81,15,4,157,IN,275
3861,85,23,5,268,IN,136
3862,86,18,6,149,ADJUSTMENT,176
3863,31,8,14,143,ADJUSTMENT,446
3864,34,4,9,335,IN,452
3865,28,13,13,229,OUT,87
3866,69,25,20,53,ADJUSTMENT,376
3867,25,10,5,252,OUT,226
3868,63,19,1,294,OUT,205
3869,37,16,14,332,IN,57
3870,24,9,6,163,ADJUSTMENT,473
3871,60,19,8,253,ADJUSTMENT,368
3872,8,12,1,275,IN,410
3873,97,3,22,314,IN,66
3874,70,23,30,49,OUT,424
3875,47,5,22,329,ADJUSTMENT,436
3876,55,21,11,309,IN,270
3877,14,3,18,24,IN,332
3878,97,5,10,62,ADJUSTMENT,474
3879,6,23,28,300,OUT,476
3880,82,11,6,114,ADJUSTMENT,38
3881,14,7,25,147,OUT,394
3882,47,2,29,127,IN,460
3883,31,18,13,149,IN,73
3884,18,3,29,68,OUT,252
3885,60,10,13,176,ADJUSTMENT,393
3886,40,16,10,206,OUT,475
3887,33,19,17,167,ADJUSTMENT,176
3888,52,6,14,321,IN,470
3889,87,2,16,364,IN,408
3890,24,7,17,129,IN,278
3891,37,23,28,214,OUT,61
3892,83,21,13,17,OUT,150
3893,99,2,27,252,ADJUSTMENT,61
3894,88,25,17,288,OUT,388
3895,20,23,20,61,ADJUSTMENT,297
3896,32,6,14,354,OUT,95
3897,17,1,10,165,OUT,332
3898,96,14,14,62,ADJUSTMENT,419
3899,92,1,3,238,IN,449
3900,82,18,20,75,ADJUSTMENT,408
3901,90,22,6,47,ADJUSTMENT,48
3902,8,23,10,351,OUT,427
3903,89,14,14,346,IN,98
3904,97,23,10,362,IN,29
3905,93,13,27,317,ADJUSTMENT,166
3906,37,12,1,296,ADJUSTMENT,135
3907,20,12,5,226,ADJUSTMENT,468
3908,12,24,26,293,IN,15
3909,34,19,17,263,OUT,260
3910,19,3,24,321,IN,324
3911,65,18,14,276,OUT,488
3912,12,4,21,123,ADJUSTMENT,111
3913,59,15,26,357,IN,93
3914,79,16,8,325,IN,244
3915,96,19,22,187,ADJUSTMENT,83
3916,39,8,30,92,ADJUSTMENT,63
3917,36,22,8,262,OUT,348
3918,92,22,29,302,OUT,310
3919,37,11,6,274,IN,391
3920,28,4,24,258,ADJUSTMENT,292
3921,33,23,10,209,ADJUSTMENT,350
3922,91,16,15,285,OUT,255
3923,44,16,17,66,ADJUSTMENT,380
3924,23,20,14,224,OUT,440
3925,52,15,15,33,ADJUSTMENT,208
3926,53,18,29,261,OUT,99
3927,97,1,6,31,ADJUSTMENT,29
3928,73,4,11,330,OUT,337
3929,26,12,1,68,OUT,102
3930,55,12,27,90,IN,178
3931,65,17,8,4,ADJUSTMENT,206
3932,40,24,21,277,OUT,484
3933,91,23,13,116,OUT,495
3934,24,17,20,153,IN,93
3935,64,7,19,81,OUT,385
3936,34,16,6,103,ADJUSTMENT,179
3937,23,24,14,172,OUT,45
3938,63,13,8,224,IN,150
3939,97,15,11,128,ADJUSTMENT,261
3940,86,21,19,118,IN,19
3941,18,23,1,143,ADJUSTMENT,17
3942,57,20,14,33,IN,46
3943,22,13,15,109,ADJUSTMENT,443
3944,76,15,7,66,OUT,33
3945,4,5,9,158,IN,433
3946,6,14,10,198,IN,332
3947,2,19,12,226,ADJUSTMENT,219
3948,10,24,28,144,IN,18
3949,87,4,14,240,OUT,119
3950,42,9,3,85,ADJUSTMENT,292
3951,53,9,23,362,ADJUSTMENT,120
3952,83,11,9,123,ADJUSTMENT,17
3953,88,17,28,107,OUT,355
3954,86,14,5,195,OUT,422
3955,78,3,20,359,ADJUSTMENT,163
3956,41,15,11,295,IN,493
3957,51,25,17,325,ADJUSTMENT,423
3958,90,6,8,10,ADJUSTMENT,98
3959,86,7,1,348,IN,401
3960,23,2,12,77,ADJUSTMENT,2
3961,65,15,24,250,IN,56
3962,97,3,21,151,ADJUSTMENT,30
3963,90,17,22,66,OUT,445
3964,91,19,30,53,ADJUSTMENT,249
3965,52,2,19,252,IN,212
3966,51,7,9,144,OUT,411
3967,32,20,24,65,OUT,167
3968,56,18,5,211,ADJUSTMENT,226
3969,35,1,26,308,OUT,24
3970,88,1,3,341,OUT,417
3971,76,5,26,113,IN,462
3972,12,3,29,329,ADJUSTMENT,22
3973,36,23,23,330,IN,455
3974,58,1,26,302,IN,186
3975,70,11,1,3,OUT,284
3976,40,11,24,60,OUT,78
3977,45,17,12,26,IN,394
3978,42,22,17,239,OUT,210
3979,32,7,23,240,IN,372
3980,88,23,20,81,IN,289
3981,61,22,6,196,ADJUSTMENT,367
3982,40,21,14,37,IN,126
3983,91,4,4,224,OUT,18
3984,67,8,13,224,ADJUSTMENT,214
3985,54,11,16,338,ADJUSTMENT,52
3986,96,20,28,193,OUT,139
3987,24,2,7,28,IN,23
3988,71,6,10,22,IN,306
3989,96,25,4,182,ADJUSTMENT,120
3990,92,23,15,310,ADJUSTMENT,28
3991,73,9,21,42,OUT,236
3992,73,7,11,94,ADJUSTMENT,224
3993,68,15,1,295,IN,440
3994,38,5,27,264,IN,449
3995,36,20,4,361,OUT,103
3996,3,12,13,94,OUT,381
3997,93,5,1,5,IN,12
3998,7,6,3,108,OUT,430
3999,41,16,20,256,OUT,422
4000,71,25,11,140,ADJUSTMENT,150
4001,74,9,28,191,ADJUSTMENT,457
4002,4,12,5,66,ADJUSTMENT,62
4003,90,22,17,70,IN,89
4004,63,22,12,269,IN,405
4005,68,12,22,9,IN,62
4006,25,1,14,175,ADJUSTMENT,484
4007,77,13,10,278,OUT,35
4008,54,11,22,204,IN,455
4009,89,20,3,250,OUT,429
4010,91,10,13,109,ADJUSTMENT,147
4011,66,12,26,264,ADJUSTMENT,133
4012,27,8,4,88,OUT,159
4013,66,23,28,107,IN,431
4014,78,4,23,71,ADJUSTMENT,334
4015,41,21,12,351,IN,65
4016,98,14,8,251,ADJUSTMENT,85
4017,22,1,9,275,ADJUSTMENT,232
4018,99,4,19,229,ADJUSTMENT,231
4019,82,15,4,306,ADJUSTMENT,244
4020,82,23,27,277,ADJUSTMENT,118
4021,70,12,3,335,ADJUSTMENT,397
4022,14,20,5,323,ADJUSTMENT,127
4023,45,18,26,284,IN,232
4024,54,16,25,37,IN,420
4025,71,2,5,212,ADJUSTMENT,328
4026,90,24,13,288,IN,306
4027,26,16,18,55,ADJUSTMENT,310
4028,42,3,18,218,IN,433
4029,21,11,23,324,IN,379
4030,20,24,6,267,OUT,445
4031,62,7,1,99,ADJUSTMENT,89
4032,62,11,11,97,IN,298
4033,69,14,4,125,ADJUSTMENT,59
4034,2,13,11,237,ADJUSTMENT,487
4035,61,23,27,296,OUT,401
4036,33,25,7,229,IN,18
4037,25,25,5,138,ADJUSTMENT,358
4038,21,13,8,73,IN,15
4039,35,12,14,17,ADJUSTMENT,389
4040,42,3,10,58,ADJUSTMENT,209
4041,64,6,28,12,ADJUSTMENT,274
4042,74,25,22,176,ADJUSTMENT,244
4043,74,9,30,156,OUT,389
4044,46,17,28,64,ADJUSTMENT,62
4045,17,21,25,356,ADJUSTMENT,445
4046,63,18,24,276,OUT,334
4047,36,14,21,66,IN,470
4048,87,4,2,351,OUT,403
4049,41,18,6,159,ADJUSTMENT,72
4050,8,10,24,211,ADJUSTMENT,143
4051,55,16,2,235,ADJUSTMENT,450
4052,62,12,26,270,IN,452
4053,72,19,13,322,OUT,467
4054,30,22,1,207,OUT,267
4055,26,12,9,298,OUT,66
4056,5,12,22,255,OUT,436
4057,12,25,16,191,IN,404
4058,97,25,19,324,ADJUSTMENT,101
4059,87,14,8,258,ADJUSTMENT,245
4060,47,13,12,3,OUT,375
4061,27,7,21,205,OUT,461
4062,15,23,9,134,OUT,42
4063,49,9,10,65,ADJUSTMENT,158
4064,81,1,4,30,IN,113
4065,100,7,9,298,ADJUSTMENT,375
4066,76,9,17,240,IN,372
4067,46,12,4,314,IN,179
4068,49,24,15,322,OUT,102
4069,13,4,2,355,OUT,217
4070,33,24,1,127,ADJUSTMENT,331
4071,41,17,4,156,OUT,197
4072,2,12,24,196,OUT,229
4073,10,5,10,47,IN,21
4074,98,10,6,196,OUT,147
4075,90,23,9,285,IN,192
4076,6,14,4,68,OUT,14
4077,17,2,18,48,IN,398
4078,41,16,13,162,ADJUSTMENT,429
4079,17,8,1,297,IN,143
