SalesID,DateID,ProductID,StoreID,CustomerID,PromotionID,SupplierID,InventoryID,LocationID,SalesAmount,ProfitMargin,Discounts,Costs,UnitsSold,Returns,InventoryTurnover,ForecastedSales,PredictedRevenue
2942,107,27,17,320,8,12,50,3,429.89,0.19,28.17,335.04,19,1,4.88,476.73,879.13
2943,96,25,42,373,4,17,49,32,141.86,0.24,35.78,14.51,19,0,4.03,875.05,625.85
2944,347,52,30,19,9,8,48,11,213.27,0.26,7.82,275.47,13,1,1.62,35.18,705.68
2945,235,68,44,215,8,4,49,5,45.56,0.25,26.59,372.1,19,0,10.85,840.46,766.36
2946,62,21,7,367,5,21,40,35,117.71,0.13,15.2,163.07,3,2,10.11,866.42,713.87
2947,256,18,18,114,9,17,39,49,384.67,0.29,34.81,28.27,8,1,11.96,723.25,417.37
2948,49,39,19,200,8,3,57,24,185.77,0.21,27.01,88.1,14,2,14.38,606.72,608.54
2949,348,15,15,25,10,18,82,41,304.32,0.13,31.07,379.38,7,1,5.6,467.38,1431.19
2950,159,53,39,422,4,16,63,6,473.36,0.06,3.63,186.69,4,0,4.39,670.03,633.55
2951,124,38,44,121,4,28,100,18,363.2,0.3,6.89,217.0,17,2,4.88,808.53,307.75
2952,317,48,22,230,1,2,56,38,229.46,0.2,27.6,63.27,13,0,8.77,241.38,79.58
2953,207,52,39,99,4,13,86,6,186.61,0.11,9.06,367.29,12,1,7.52,910.67,812.08
2954,48,88,42,346,8,1,2,22,99.31,0.17,24.93,207.34,9,2,2.25,292.43,1011.2
2955,136,72,30,3,5,22,26,42,379.29,0.15,34.5,212.02,7,1,4.07,23.45,773.84
2956,201,28,20,386,6,24,96,43,60.65,0.29,40.49,230.84,13,0,8.78,692.25,973.16
2957,250,85,32,261,4,3,23,14,35.39,0.17,7.15,307.18,3,1,14.64,918.09,543.22
2958,314,16,42,445,5,1,18,12,56.89,0.17,37.09,81.98,8,0,11.69,868.81,121.22
2959,357,16,25,254,10,30,83,25,125.24,0.25,18.16,376.99,11,1,14.76,198.42,641.24
2960,318,35,23,20,8,26,88,20,315.43,0.15,33.95,70.99,5,1,11.09,952.9,784.56
2961,295,17,5,204,9,2,68,18,431.36,0.1,7.26,79.77,10,1,14.82,941.0,1144.11
2962,314,73,50,294,3,19,60,24,496.35,0.24,25.76,5.95,2,0,4.5,656.29,1384.7
2963,209,99,41,464,10,22,2,15,367.08,0.28,41.88,8.85,2,1,13.81,263.03,1090.49
2964,355,52,30,357,4,30,94,31,77.26,0.06,5.32,172.11,3,1,10.36,424.26,902.13
2965,211,93,48,128,1,3,49,42,142.46,0.26,41.38,74.01,6,2,9.37,540.13,245.02
2966,192,82,39,358,5,25,38,1,70.33,0.16,22.64,85.55,16,1,10.82,531.74,39.2
2967,44,12,27,292,4,28,31,15,62.2,0.12,41.16,395.18,19,2,8.97,583.79,442.73
2968,29,83,42,174,6,1,40,34,286.03,0.06,47.92,371.8,15,1,6.04,263.49,244.75
2969,59,48,37,221,6,23,80,2,453.83,0.1,7.98,129.66,10,2,12.39,199.05,263.56
2970,71,22,7,355,10,26,53,36,343.74,0.13,33.73,137.92,12,1,6.2,974.89,1305.45
2971,92,49,5,369,6,24,64,23,401.32,0.07,11.75,117.55,13,0,7.03,131.62,1360.84
2972,265,52,15,37,3,9,33,24,256.51,0.1,6.78,353.01,15,1,12.04,331.63,1432.16
2973,220,79,42,310,7,8,58,46,240.28,0.23,31.4,40.22,7,0,14.64,970.74,148.11
2974,215,1,8,149,3,5,50,32,469.05,0.22,5.4,234.05,16,2,5.4,724.56,174.18
2975,277,66,9,405,6,1,64,46,362.37,0.24,23.26,75.33,13,2,14.72,567.11,390.87
2976,64,64,11,92,10,15,3,13,232.37,0.09,31.8,303.5,1,1,13.43,23.66,1439.31
2977,346,8,22,70,1,17,61,33,169.63,0.06,24.98,252.91,9,2,3.77,872.94,302.21
2978,292,86,34,84,8,30,82,42,51.1,0.17,34.85,155.75,1,1,3.25,765.91,1044.5
2979,245,25,35,444,7,15,10,14,411.39,0.14,40.07,40.15,6,2,12.46,109.94,354.39
2980,62,66,13,420,9,8,66,17,88.82,0.24,43.61,307.2,14,2,1.93,811.68,1184.06
2981,332,73,11,205,3,23,51,16,259.93,0.18,27.99,31.74,19,0,14.78,269.35,1007.24
2982,170,73,32,488,8,21,94,32,320.45,0.28,13.83,110.22,4,1,3.87,810.92,843.76
2983,269,77,42,267,2,26,30,15,373.32,0.07,25.48,102.2,3,1,1.33,844.35,889.66
2984,267,70,15,88,9,3,25,43,46.26,0.14,19.38,231.83,5,1,10.31,439.27,1472.12
2985,54,94,38,252,1,9,43,31,10.29,0.15,11.3,205.98,14,1,8.98,89.23,404.22
2986,16,79,1,211,10,20,88,12,354.47,0.08,26.45,112.62,18,1,13.76,564.41,823.82
2987,8,51,46,343,7,14,64,33,229.92,0.2,1.13,172.72,2,1,2.92,558.02,860.53
2988,104,53,50,31,10,6,59,3,94.66,0.06,30.28,175.11,16,1,3.6,806.72,232.2
2989,59,15,24,357,1,27,62,11,491.1,0.23,41.08,229.85,4,0,11.22,101.58,300.25
2990,313,50,43,421,6,20,99,43,396.72,0.06,49.97,359.4,4,0,6.47,702.29,962.94
2991,40,71,40,316,1,25,10,5,291.36,0.27,46.08,57.63,11,2,9.8,845.19,634.07
2992,237,75,22,61,4,4,64,47,352.54,0.07,4.49,223.52,7,1,1.49,532.42,1471.18
2993,94,38,3,67,7,30,94,27,81.74,0.16,8.12,8.33,16,0,12.31,318.63,336.16
2994,222,40,14,226,2,24,60,16,481.3,0.09,6.93,279.59,18,1,4.69,252.79,694.16
2995,204,66,2,413,3,27,90,35,498.2,0.08,27.92,256.52,11,2,8.46,320.61,135.86
2996,138,39,32,451,4,12,99,40,325.98,0.23,2.3,277.91,5,1,10.72,896.2,202.59
2997,300,74,48,335,6,28,88,16,335.81,0.24,46.85,190.5,3,1,3.32,700.44,797.07
2998,207,17,38,327,9,3,20,16,353.71,0.23,3.09,75.56,2,1,2.1,668.22,759.29
2999,336,7,33,67,4,24,49,22,334.56,0.15,19.56,179.78,14,1,1.01,80.36,1151.91
3000,81,39,46,128,6,27,99,4,222.08,0.3,44.7,10.42,5,0,1.81,616.84,368.17
3001,218,68,42,111,7,3,74,32,272.63,0.13,47.42,153.19,3,0,13.75,861.05,119.11
3002,2,35,6,491,4,30,27,27,144.95,0.11,23.26,335.59,3,1,8.27,199.62,377.23
3003,178,51,41,272,6,27,51,15,226.19,0.3,24.42,136.1,15,1,1.91,267.06,1025.57
3004,346,47,39,301,3,21,57,19,220.87,0.29,31.81,237.11,19,1,14.95,975.53,1045.6
3005,279,36,25,34,5,17,79,26,147.63,0.2,20.38,105.18,16,1,2.27,550.47,567.01
3006,146,64,34,212,10,6,79,15,394.42,0.1,16.23,54.55,12,2,13.85,712.2,712.84
3007,318,95,11,300,4,15,37,45,207.79,0.11,36.97,208.85,5,1,4.07,344.35,1479.2
3008,224,89,46,373,7,11,99,10,278.1,0.18,29.77,15.27,3,0,10.84,277.31,1326.85
3009,62,13,37,125,6,18,3,34,82.26,0.24,24.08,361.89,11,1,4.27,62.32,863.42
3010,294,18,41,103,7,28,29,38,240.11,0.07,5.04,311.1,7,1,14.89,214.95,489.1
3011,239,21,7,481,6,3,68,49,381.92,0.22,3.44,399.17,6,2,3.51,644.66,1290.25
3012,195,65,46,206,2,27,47,26,225.04,0.08,25.54,397.28,14,1,5.91,317.93,904.5
3013,166,100,48,120,7,17,80,8,281.08,0.26,30.97,291.87,16,2,2.91,160.87,1286.75
3014,222,8,22,170,8,11,69,16,352.34,0.18,32.88,310.9,10,1,7.93,97.62,1035.09
3015,61,48,48,35,7,6,21,29,197.54,0.3,44.74,211.71,4,0,7.02,863.69,525.95
3016,129,85,39,382,4,5,42,32,179.87,0.24,40.81,88.2,16,2,12.39,489.61,1177.85
3017,173,43,10,331,4,10,21,21,47.44,0.17,7.04,323.55,19,1,12.96,390.8,686.38
3018,156,53,21,246,5,2,2,32,293.22,0.09,39.72,108.61,7,1,13.01,201.39,280.52
3019,110,85,6,340,9,15,78,45,354.94,0.19,33.82,260.34,3,0,1.51,486.05,1027.79
3020,269,27,49,414,5,11,69,12,292.72,0.08,41.4,292.62,3,0,3.52,918.96,893.69
3021,356,19,1,309,2,24,7,48,145.35,0.28,42.17,226.15,16,0,9.95,399.61,859.5
3022,278,23,34,58,5,25,75,39,134.86,0.11,17.28,265.43,4,1,9.42,78.4,834.31
3023,74,50,14,412,3,14,35,10,83.95,0.27,13.16,117.87,11,0,12.29,763.83,668.48
3024,207,51,36,399,10,14,30,6,28.26,0.13,27.63,304.45,10,0,11.85,237.86,1396.0
3025,279,43,27,422,8,3,44,37,216.3,0.11,14.93,377.48,1,2,4.02,714.57,1480.22
3026,326,99,9,306,10,28,46,18,84.46,0.13,17.48,194.12,18,2,5.82,744.79,1224.4
3027,340,51,6,141,10,22,55,48,346.94,0.23,3.46,49.27,19,1,8.92,807.68,952.98
3028,357,69,31,111,2,22,1,31,481.06,0.18,49.57,248.27,11,0,13.08,225.21,1159.7
3029,340,41,17,163,4,16,54,35,41.37,0.08,15.46,137.22,16,0,8.35,161.93,1240.11
3030,204,72,43,111,5,14,80,3,447.01,0.08,39.0,168.22,9,1,10.66,330.91,369.4
3031,161,11,36,152,4,10,1,5,330.57,0.14,49.66,61.5,7,0,6.4,687.72,612.23
3032,28,80,21,376,5,22,63,34,430.84,0.13,48.46,250.69,5,0,2.36,949.45,1384.86
3033,257,88,27,65,10,8,55,33,81.7,0.26,31.69,315.11,10,2,7.19,675.13,424.17
3034,165,85,41,106,4,12,86,36,453.71,0.19,26.93,306.81,11,0,3.23,981.28,1289.67
3035,63,52,28,216,3,5,77,10,479.15,0.1,15.46,397.56,5,0,6.02,626.54,867.87
3036,22,23,16,91,1,26,27,45,453.82,0.06,43.08,85.67,17,1,5.24,962.96,1025.55
3037,70,49,35,402,4,26,15,3,393.82,0.08,16.9,365.74,18,0,4.43,726.85,1216.7
3038,96,38,36,442,9,13,81,11,49.7,0.23,5.34,293.31,15,1,10.6,348.49,1359.97
3039,163,47,35,26,1,24,9,3,114.26,0.26,14.7,283.29,12,1,3.81,683.73,955.14
3040,79,72,45,157,7,12,69,28,457.0,0.25,15.75,273.82,2,1,10.48,183.62,941.9
3041,5,7,19,72,3,3,59,42,118.57,0.25,35.92,215.81,7,0,1.54,421.6,1101.16
3042,316,66,21,44,8,23,23,28,177.12,0.12,8.48,152.08,3,0,10.44,353.01,284.58
3043,120,94,33,90,6,17,11,9,29.99,0.3,15.84,377.39,12,1,1.6,798.74,948.99
3044,302,77,23,133,1,20,24,26,315.91,0.07,3.83,61.28,14,2,3.49,860.0,1156.96
3045,178,62,6,161,10,5,72,29,283.83,0.26,42.42,71.22,4,0,8.04,759.83,219.33
3046,176,87,32,232,5,23,98,10,481.08,0.07,36.24,7.67,5,2,14.83,841.14,300.87
3047,217,29,22,380,8,30,54,27,446.71,0.12,21.87,296.01,19,1,9.93,86.67,961.29
3048,56,38,3,261,3,6,31,45,255.44,0.17,21.5,357.7,14,2,1.05,838.49,524.05
3049,187,84,35,383,4,13,22,32,306.62,0.06,8.32,75.23,15,1,11.86,226.09,936.91
3050,232,33,16,369,7,6,14,18,209.53,0.15,19.22,14.73,7,0,5.77,764.1,707.96
3051,255,29,42,111,6,13,5,18,70.57,0.14,45.34,98.4,1,1,14.89,489.71,687.22
3052,104,79,25,164,7,15,17,22,434.56,0.21,6.93,353.58,17,2,9.49,254.25,681.05
3053,77,23,17,77,9,2,82,17,277.02,0.23,38.25,7.46,6,2,13.95,788.39,522.88
3054,230,3,39,209,9,11,83,49,215.57,0.07,2.36,41.36,12,0,1.68,35.01,638.25
3055,258,93,13,13,2,16,71,25,38.89,0.06,15.58,10.97,19,1,6.17,990.24,72.98
3056,264,45,28,409,3,18,90,26,334.36,0.24,42.35,377.32,14,1,5.02,518.78,488.45
3057,331,8,11,58,4,2,89,5,202.83,0.18,22.25,55.07,10,0,6.24,429.44,488.23
3058,182,86,10,386,6,10,82,9,130.58,0.18,35.13,360.27,7,1,5.27,566.45,873.88
3059,256,29,39,344,5,13,44,44,438.99,0.3,5.18,189.9,12,1,4.89,885.9,963.29
3060,38,2,24,36,6,28,79,44,95.9,0.16,34.17,158.55,15,0,7.74,290.67,668.05
3061,176,50,38,25,8,8,93,24,259.93,0.1,40.95,171.18,7,2,11.93,258.82,174.56
3062,27,65,24,34,2,7,49,7,398.9,0.22,40.26,168.05,5,1,10.05,732.86,1299.59
3063,276,20,33,140,6,16,65,20,425.29,0.25,21.94,137.35,4,1,6.17,439.21,1224.0
3064,140,52,17,275,9,17,4,44,410.26,0.18,45.21,324.51,1,0,9.25,501.6,868.45
3065,299,85,44,370,5,9,9,41,448.83,0.22,28.75,203.69,13,1,13.7,492.56,695.14
3066,287,37,36,362,1,27,36,8,75.47,0.18,40.89,396.4,5,2,4.76,806.01,1251.07
3067,91,72,35,222,8,27,51,19,470.53,0.15,10.67,207.59,5,2,8.01,228.91,1177.9
3068,61,27,6,37,4,8,32,35,10.35,0.06,10.51,327.57,18,0,13.76,317.62,920.22
3069,365,47,16,363,8,29,88,43,131.67,0.09,37.72,298.29,2,0,11.23,473.82,520.28
3070,347,99,45,129,4,25,18,44,46.6,0.17,32.33,161.04,15,1,3.45,117.84,928.9
3071,163,6,28,316,8,20,15,25,473.04,0.15,33.82,315.67,13,1,12.11,258.47,118.71
3072,351,60,41,323,9,5,20,17,214.85,0.26,11.83,62.83,6,0,12.23,794.22,295.21
3073,143,45,32,433,5,27,58,39,161.06,0.08,19.98,82.13,14,1,11.44,537.72,1398.2
3074,253,44,26,218,5,5,40,25,87.71,0.06,12.92,247.93,6,0,9.34,618.61,1384.47
3075,269,83,11,335,2,27,66,35,82.13,0.07,3.41,284.91,3,2,2.65,342.14,576.0
3076,291,18,25,430,9,25,89,39,308.9,0.22,10.2,257.89,19,2,7.57,604.8,399.11
3077,187,65,31,248,4,24,13,39,28.31,0.2,49.76,204.27,19,2,2.21,364.82,1298.7
3078,304,25,21,111,3,13,91,46,299.19,0.21,11.7,55.91,18,1,8.26,281.17,1249.54
3079,291,27,45,304,2,16,13,2,388.45,0.09,7.96,149.73,16,0,6.67,363.13,1469.67
3080,86,7,3,220,3,26,62,16,302.5,0.18,34.84,242.35,4,2,1.08,926.6,596.8
3081,166,44,12,196,4,22,28,42,414.16,0.24,30.11,91.2,13,1,11.89,585.0,1166.32
3082,114,29,40,147,9,27,46,14,136.3,0.22,37.3,255.5,9,0,10.11,440.28,941.9
3083,356,95,46,344,6,26,15,29,43.2,0.16,32.68,94.48,8,1,4.37,782.11,165.82
3084,183,44,41,40,10,11,93,39,361.89,0.08,11.15,40.05,17,2,9.99,115.04,1124.46
3085,207,36,25,134,5,15,85,2,414.92,0.27,25.05,130.41,9,0,8.62,562.89,333.78
3086,256,19,17,464,9,26,44,10,253.33,0.18,8.83,109.83,12,0,8.11,307.28,391.84
3087,235,6,38,352,8,17,95,2,411.21,0.27,12.68,324.37,5,1,6.27,359.03,1364.16
3088,355,25,36,478,6,15,23,27,231.67,0.16,49.35,193.96,17,0,1.61,549.75,595.41
3089,3,31,36,191,3,23,67,13,103.27,0.11,36.43,26.55,13,0,14.81,721.59,1246.42
3090,208,9,19,163,7,25,99,2,239.83,0.13,39.14,326.41,16,1,8.14,857.83,576.22
3091,197,84,44,456,10,12,78,42,111.9,0.15,1.5,108.21,19,0,1.77,997.95,326.32
3092,341,74,2,61,6,4,66,14,238.66,0.2,19.11,227.58,8,2,1.71,327.65,310.88
3093,125,37,17,5,8,4,50,17,78.04,0.24,27.76,217.07,6,2,11.77,336.09,643.22
3094,138,27,30,37,6,21,13,44,96.85,0.11,7.48,388.66,18,1,5.83,991.43,578.25
3095,339,13,47,460,10,16,2,49,442.04,0.1,42.43,102.72,11,2,7.0,425.85,417.1
3096,25,41,10,217,4,15,76,38,62.35,0.1,6.98,58.93,9,2,9.61,551.05,555.96
3097,68,66,35,225,10,8,91,36,116.02,0.28,31.83,104.11,15,2,1.03,699.93,230.24
3098,61,85,36,487,7,27,34,34,497.78,0.09,27.66,231.01,14,0,8.22,812.68,42.08
3099,29,97,33,216,7,21,40,29,290.13,0.14,42.47,87.8,7,2,10.7,554.1,887.71
3100,19,24,1,139,8,20,69,47,294.98,0.17,15.59,136.85,2,2,6.5,257.77,1481.82
3101,171,44,18,106,2,8,61,23,423.26,0.19,14.2,263.56,16,0,3.27,121.51,416.78
3102,74,98,4,99,6,11,25,23,264.54,0.26,42.32,47.48,6,2,12.93,777.33,425.44
3103,61,60,47,168,3,21,75,16,114.78,0.08,11.07,378.18,9,0,6.56,95.07,1469.47
3104,153,9,27,449,8,24,77,44,214.12,0.08,37.3,213.41,10,0,14.95,198.12,1069.2
3105,276,2,25,264,4,17,63,7,378.73,0.13,9.56,193.96,11,2,8.5,214.3,1429.34
3106,48,56,28,87,4,3,28,45,436.86,0.15,43.78,145.85,18,2,2.77,44.56,267.77
3107,211,30,22,84,2,7,85,1,140.24,0.14,41.95,99.02,7,0,2.11,851.7,138.11
3108,343,22,42,224,6,12,56,19,134.68,0.15,39.37,193.88,8,2,3.92,813.12,323.29
3109,139,75,25,11,6,1,26,45,167.17,0.26,24.57,195.02,8,0,13.53,277.4,1046.14
3110,110,81,17,327,1,11,27,33,300.12,0.26,1.69,23.39,13,0,7.89,789.72,1377.04
3111,183,100,44,186,8,5,26,34,142.86,0.25,6.62,339.11,2,1,12.59,381.03,55.01
3112,28,13,12,350,3,6,15,1,447.1,0.24,22.83,328.48,13,2,10.39,94.23,819.75
3113,197,71,16,379,1,14,50,12,489.11,0.06,2.18,179.67,4,1,13.01,519.74,76.87
3114,191,16,37,432,10,28,6,25,341.16,0.09,3.17,135.37,4,1,8.25,276.99,1415.14
3115,315,97,16,231,1,29,68,23,485.3,0.23,6.28,200.07,16,0,12.47,111.12,515.17
3116,51,45,17,141,1,17,4,25,147.49,0.2,13.04,89.35,19,0,14.2,251.22,1195.5
3117,149,65,31,106,5,23,30,31,408.51,0.22,37.47,1.34,4,1,3.02,273.04,320.07
3118,268,11,15,253,5,25,77,24,340.83,0.23,2.4,142.37,9,2,14.96,562.7,614.48
3119,50,70,13,444,1,25,9,10,135.28,0.28,49.18,8.18,7,1,11.35,612.15,1044.96
3120,246,20,40,49,5,3,42,2,162.61,0.21,13.69,17.24,15,1,9.04,157.64,1069.47
3121,113,99,27,451,7,4,14,33,246.87,0.12,16.01,12.76,9,2,14.89,781.97,1326.59
3122,170,63,21,263,5,30,92,37,396.86,0.07,12.39,352.14,9,0,3.33,935.54,1123.76
3123,166,90,2,491,9,1,40,23,436.75,0.16,30.12,58.3,1,1,10.07,238.14,535.94
3124,14,12,8,205,4,29,3,2,318.8,0.23,0.97,102.48,9,2,3.64,41.44,608.35
3125,203,62,42,357,9,4,41,4,362.18,0.12,4.68,196.62,8,2,8.12,835.97,953.45
3126,288,94,7,409,8,14,93,23,135.61,0.08,4.94,212.19,19,2,1.55,738.73,756.22
3127,189,92,10,407,1,21,33,46,371.83,0.3,33.23,49.71,8,0,5.81,289.72,347.02
3128,155,91,4,51,4,7,79,41,304.47,0.15,16.48,363.9,4,2,13.23,519.13,715.63
3129,55,42,43,175,7,21,60,38,115.35,0.1,21.87,93.2,2,1,11.62,720.87,780.27
3130,182,83,41,225,1,24,64,23,475.34,0.09,47.5,377.09,2,2,6.56,225.08,834.13
3131,210,69,36,261,8,7,62,12,258.87,0.27,10.0,103.49,1,2,3.4,288.03,198.19
3132,75,58,35,480,2,1,79,44,398.26,0.25,3.51,2.03,4,1,1.87,659.6,450.15
3133,277,5,43,222,8,28,7,24,265.18,0.2,22.07,388.77,15,2,14.34,448.59,1446.57
3134,133,27,3,223,4,2,76,29,466.8,0.19,8.2,194.0,10,1,7.05,74.32,1391.07
3135,343,28,18,269,8,23,50,41,74.93,0.29,7.23,351.62,7,0,11.09,539.87,317.79
3136,59,26,46,298,1,3,39,28,275.35,0.11,20.51,294.0,7,0,13.71,866.57,776.14
3137,345,91,43,381,5,18,71,15,17.45,0.15,33.48,72.43,13,2,11.31,347.03,366.54
3138,182,49,24,389,9,11,47,10,102.71,0.06,12.14,338.26,7,0,7.56,320.71,1253.71
3139,339,21,32,407,7,12,70,34,144.11,0.15,43.8,21.38,12,0,6.17,59.84,869.01
3140,321,1,34,318,3,14,26,29,238.94,0.15,18.12,203.52,6,2,13.22,153.53,1262.93
3141,64,92,2,385,4,9,58,31,410.99,0.29,46.7,102.39,18,1,5.46,103.87,609.06
3142,327,58,2,74,10,28,73,23,235.99,0.14,24.62,145.27,6,1,5.58,559.41,545.63
3143,260,79,10,114,7,10,51,18,282.79,0.26,36.34,303.05,8,1,11.6,383.3,677.38
3144,193,55,23,219,6,13,88,7,462.41,0.24,42.45,273.67,18,1,9.2,468.51,728.62
3145,143,81,15,54,4,24,52,27,379.48,0.09,26.49,176.59,2,1,6.99,761.04,1174.51
3146,104,26,12,200,3,24,94,9,29.85,0.29,42.52,19.32,8,2,7.31,998.4,441.42
3147,214,84,43,372,2,3,16,20,92.35,0.21,18.9,16.93,14,0,9.17,939.32,781.18
3148,242,25,17,131,10,27,48,21,23.92,0.2,18.17,281.18,10,1,7.12,171.41,1351.04
3149,209,77,18,339,9,26,27,28,39.18,0.05,39.7,379.58,13,0,5.43,680.64,617.45
3150,93,33,14,192,3,9,33,50,172.73,0.22,12.06,339.06,6,1,13.69,416.89,1134.03
3151,142,89,17,179,7,24,23,3,365.29,0.06,35.85,49.75,8,2,8.09,82.32,209.49
3152,112,72,15,386,1,28,45,45,125.95,0.1,3.85,49.37,10,2,3.78,562.82,167.75
3153,59,69,12,305,8,2,83,10,199.18,0.07,31.78,244.6,9,0,3.3,334.44,476.98
3154,43,6,16,287,1,23,100,17,199.97,0.14,47.1,263.39,7,0,5.03,558.84,603.13
3155,207,23,32,240,2,8,83,35,297.2,0.25,22.82,246.98,1,0,14.81,472.33,680.54
3156,268,30,23,245,1,28,22,21,446.99,0.23,20.8,354.27,1,0,13.95,300.56,933.31
3157,296,78,38,330,4,7,42,9,491.7,0.08,27.03,93.17,11,2,2.29,382.9,1317.4
3158,118,54,34,117,2,9,33,17,304.28,0.25,35.98,69.75,17,0,2.18,822.35,265.77
3159,20,87,34,208,1,13,10,32,255.01,0.17,17.94,365.75,13,1,6.35,881.31,44.87
3160,222,11,16,485,1,7,47,48,342.53,0.06,0.01,289.14,2,2,8.19,316.2,1248.18
3161,166,31,34,212,2,28,96,38,335.68,0.11,25.1,284.98,11,1,5.25,624.02,247.07
3162,131,6,40,259,6,7,79,28,264.35,0.25,20.96,134.82,15,2,10.19,853.64,41.78
3163,156,11,7,380,2,1,39,18,369.79,0.23,26.64,251.52,16,2,7.0,792.67,108.99
3164,184,77,33,163,2,2,46,6,248.18,0.1,35.77,290.95,16,1,8.52,336.23,1117.83
3165,90,12,4,226,8,30,72,6,498.25,0.06,14.17,240.51,15,2,4.93,147.03,1145.39
3166,94,66,43,341,5,21,51,17,29.25,0.12,25.26,294.75,3,0,1.97,625.14,334.28
3167,13,53,7,420,8,29,25,10,224.39,0.25,12.67,236.43,6,1,10.69,77.21,468.99
3168,322,99,18,64,8,29,82,2,201.53,0.28,22.97,392.83,15,2,11.17,822.91,745.87
3169,293,36,4,416,2,27,15,33,386.3,0.19,17.23,197.31,8,2,7.64,468.0,405.89
3170,230,17,49,246,7,30,58,43,99.46,0.07,18.45,5.98,13,1,13.07,721.95,1308.46
3171,322,28,11,18,9,17,59,25,219.87,0.18,28.97,66.17,19,1,5.29,185.72,443.32
3172,292,92,43,34,8,28,26,38,350.48,0.3,34.48,385.7,15,0,11.14,176.55,986.76
3173,26,22,20,312,9,10,41,1,303.58,0.28,0.63,188.34,2,0,9.12,215.88,170.91
3174,75,7,11,486,8,15,44,16,274.84,0.3,43.83,49.09,14,0,7.01,775.18,682.65
3175,364,15,15,323,4,16,85,26,220.3,0.22,18.22,63.17,14,0,3.97,282.2,90.46
3176,299,96,46,181,10,23,22,41,377.24,0.16,32.18,12.55,14,0,10.25,946.12,709.21
3177,150,11,17,451,7,21,98,12,324.98,0.27,6.12,91.31,9,1,3.24,80.35,21.5
3178,148,24,34,347,9,13,37,9,437.98,0.27,28.57,394.67,5,1,11.15,642.96,51.59
3179,8,67,50,194,9,21,14,13,367.83,0.09,33.92,132.2,2,1,4.01,799.21,811.67
3180,29,30,48,192,4,8,4,7,74.5,0.24,7.87,100.85,12,1,1.24,554.52,36.19
3181,296,70,12,67,7,9,24,1,311.67,0.28,45.61,267.38,14,0,5.24,18.37,1209.21
3182,209,66,42,209,6,26,66,31,27.05,0.27,37.87,270.0,13,2,13.1,930.62,455.8
3183,128,61,28,366,3,1,63,35,196.75,0.23,26.7,387.17,16,0,1.4,625.94,194.49
3184,340,78,48,167,10,26,65,24,208.91,0.18,8.3,292.11,12,1,1.87,966.55,773.4
3185,116,41,35,246,6,4,66,3,428.17,0.24,43.28,44.88,9,1,8.47,248.18,1179.14
3186,144,82,8,245,8,27,13,19,94.28,0.18,3.43,394.25,3,0,1.06,435.36,1337.58
3187,318,51,27,166,2,18,27,4,323.55,0.13,5.76,300.34,15,2,9.94,361.09,1170.86
3188,235,44,22,296,3,30,81,28,100.23,0.11,34.91,104.43,11,2,9.74,774.69,877.42
3189,7,95,24,403,8,25,17,44,474.59,0.19,12.69,105.22,13,0,4.1,492.45,1393.48
3190,45,13,2,211,4,25,69,30,267.1,0.16,22.97,384.04,3,1,7.09,319.97,683.58
3191,239,90,31,492,4,1,88,36,355.57,0.18,26.95,77.86,4,2,11.73,162.97,1031.41
3192,155,12,22,133,2,3,57,42,325.04,0.12,22.91,91.81,4,2,3.82,467.96,367.18
3193,181,82,1,197,10,10,72,4,155.3,0.2,4.19,144.21,3,1,9.44,926.0,632.18
3194,215,9,14,398,1,24,73,23,451.09,0.22,36.87,272.11,14,0,7.15,533.28,643.53
3195,88,85,25,347,7,2,18,11,315.49,0.25,12.0,172.46,15,0,6.52,80.08,55.76
3196,256,48,36,49,4,18,16,4,257.61,0.2,36.93,125.19,8,0,5.61,742.68,382.49
3197,73,49,36,64,6,2,51,11,266.54,0.24,43.26,107.78,18,1,8.62,730.47,630.68
3198,179,53,41,112,8,13,96,49,445.89,0.09,26.82,50.91,17,2,4.52,47.53,647.62
3199,212,56,3,356,7,21,40,24,34.26,0.08,35.32,218.96,10,1,9.91,624.11,1375.04
3200,293,40,5,185,7,30,39,20,197.59,0.09,1.85,110.09,8,2,2.6,940.04,1256.11
3201,234,24,1,104,6,9,56,45,421.61,0.26,1.84,133.26,17,2,13.02,836.8,751.93
3202,239,98,19,419,4,23,54,17,23.57,0.19,9.86,4.11,1,0,11.7,951.33,1031.9
3203,223,72,33,213,4,29,44,13,321.39,0.16,17.92,212.96,7,1,6.82,129.34,541.16
3204,119,33,42,5,9,23,46,17,204.62,0.24,9.14,278.87,6,0,3.49,218.83,311.69
3205,313,23,30,119,5,2,32,15,106.27,0.08,31.75,371.09,4,2,6.53,221.82,282.7
3206,264,77,12,344,9,2,48,4,307.65,0.05,13.84,79.65,18,2,10.44,914.45,116.5
3207,207,54,10,249,9,5,61,18,416.38,0.13,42.29,367.83,9,0,6.13,350.52,723.24
3208,95,53,34,167,4,28,66,43,236.33,0.11,28.03,145.09,2,1,2.15,405.37,1194.07
3209,222,49,16,383,2,14,38,9,77.64,0.13,18.9,321.15,11,1,2.53,873.89,230.31
3210,276,78,40,242,2,23,43,48,156.54,0.29,44.65,358.82,19,1,10.75,634.69,1089.47
3211,231,78,46,280,9,23,4,3,490.77,0.19,41.42,384.58,18,0,13.0,398.43,740.75
